epi_week,date,country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newCases,totalCases,totalCases_per_100k_inhabitants
105,2021-02-06,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2419,484353,3929.7678100000003
106,2021-02-07,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,802,485155,3936.27479
106,2021-02-08,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,554,485709,3940.76963
106,2021-02-09,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2737,488446,3962.97611
106,2021-02-10,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2810,491256,3985.77487
106,2021-02-11,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2153,493409,4003.2431
106,2021-02-12,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2529,495938,4023.76199
106,2021-02-13,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2203,498141,4041.63589
107,2021-02-14,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,585,498726,4046.38225
107,2021-02-15,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,552,499278,4050.8608700000004
107,2021-02-16,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2347,501625,4069.90311
107,2021-02-17,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2685,504310,4091.6876899999997
107,2021-02-18,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2495,506805,4111.9307100000005
107,2021-02-19,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2139,508944,4129.28536
107,2021-02-20,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2151,511095,4146.73736
108,2021-02-21,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,829,511924,4153.4634
108,2021-02-22,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,707,512631,4159.1996
108,2021-02-23,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2282,514913,4177.71446
108,2021-02-24,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2449,517362,4197.58427
108,2021-02-25,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2592,519954,4218.6143
108,2021-02-26,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2133,522087,4235.9202700000005
108,2021-02-27,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1914,524001,4251.44938
109,2021-02-28,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,857,524858,4258.4026
109,2021-03-01,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,737,525595,4264.3822
109,2021-03-02,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1920,527515,4279.96
109,2021-03-03,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2668,530183,4301.60666
109,2021-03-04,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2572,532755,4322.4744200000005
109,2021-03-05,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2862,535617,4345.695070000001
109,2021-03-06,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2716,538333,4367.73117
110,2021-03-07,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1350,539683,4378.684310000001
110,2021-03-08,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1067,540750,4387.34135
110,2021-03-09,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3313,544063,4414.221170000001
110,2021-03-10,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3321,547384,4441.16589
110,2021-03-11,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3270,550654,4467.69684
110,2021-03-12,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3097,553751,4492.82415
110,2021-03-13,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3118,556869,4518.12185
111,2021-03-14,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1645,558514,4531.46845
111,2021-03-15,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1303,559817,4542.04026
111,2021-03-16,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3829,563646,4573.1066200000005
111,2021-03-17,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3971,567617,4605.32508
111,2021-03-18,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3741,571358,4635.67745
111,2021-03-19,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3973,575331,4667.91213
111,2021-03-20,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4049,579380,4700.76344
112,2021-03-21,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1633,581013,4714.01269
112,2021-03-22,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1232,582245,4724.00844
112,2021-03-23,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4149,586394,4757.67109
112,2021-03-24,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4491,590885,4794.10854
112,2021-03-25,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4214,595099,4828.29857
112,2021-03-26,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4241,599340,4862.70766
112,2021-03-27,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3709,603049,4892.8004
113,2021-03-28,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2010,605059,4909.1084
113,2021-03-29,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1242,606301,4919.185289999999
113,2021-03-30,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4748,611049,4957.7079
113,2021-03-31,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,8348,619397,5025.43887
113,2021-04-01,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,8646,628043,5095.58765
113,2021-04-02,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3743,631786,5125.95625
113,2021-04-03,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1311,633097,5136.592970000001
114,2021-04-04,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1359,634456,5147.61913
114,2021-04-05,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1126,635582,5156.75486
114,2021-04-06,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,6740,642322,5211.439429999999
114,2021-04-07,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,5123,647445,5253.00457
114,2021-04-08,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4671,652116,5290.90243
114,2021-04-09,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4397,656513,5326.57722
114,2021-04-10,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3679,660192,5356.42656
115,2021-04-11,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1689,661881,5370.13015
115,2021-04-12,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1331,663212,5380.92914
115,2021-04-13,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3885,667097,5412.44984
115,2021-04-14,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4072,671169,5445.48776
115,2021-04-15,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4161,675330,5479.24777
115,2021-04-16,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4256,679586,5513.77856
115,2021-04-17,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3723,683309,5543.98489
116,2021-04-18,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,930,684239,5551.53039
116,2021-04-19,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1126,685365,5560.66612
116,2021-04-20,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3986,689351,5593.00628
116,2021-04-21,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3904,693255,5624.68114
116,2021-04-22,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2172,695427,5642.30353
116,2021-04-23,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4034,699461,5675.03314
116,2021-04-24,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,0,699461,5675.03314
117,2021-04-25,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,4516,703977,5711.67342
117,2021-04-26,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1021,704998,5719.95724
117,2021-04-27,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3637,708635,5749.465810000001
117,2021-04-28,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3888,712523,5781.01086
117,2021-04-29,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3102,715625,5806.17874
117,2021-04-30,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3036,718661,5830.81114
117,2021-05-01,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,0,718661,5830.81114
118,2021-05-02,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3512,722173,5859.30553
118,2021-05-03,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,650,722823,5864.57926
118,2021-05-04,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2724,725547,5886.680270000001
118,2021-05-05,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2599,728146,5907.76709
118,2021-05-06,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2400,730546,5927.23934
118,2021-05-07,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2513,733059,5947.62841
118,2021-05-08,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1998,735057,5963.83906
119,2021-05-09,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1285,736342,5974.26483
119,2021-05-10,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,538,736880,5978.62985
119,2021-05-11,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2941,739821,6002.49147
119,2021-05-12,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2808,742629,6025.27401
119,2021-05-13,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2505,745134,6045.59817
119,2021-05-14,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,3248,748382,6071.95061
119,2021-05-15,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2732,751114,6094.1165200000005
120,2021-05-16,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,1544,752658,6106.64367
120,2021-05-17,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,710,753368,6112.404210000001
120,2021-05-18,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,2621,755989,6133.66953
120,2021-05-19,Brazil,SP,São Paulo/SP,3550308,35016.0,São Paulo,0,755989,6133.66953
