dt_iso,city_name,lat,lon,temp,temp_min,temp_max,humidity
2020-01-01,New York,40.712775,-74.005973,6.36,5.0,7.22,76
2020-01-01,New York,40.712775,-74.005973,6.52,5.34,7.22,75
2020-01-01,New York,40.712775,-74.005973,6.11,5.0,7.22,75
2020-01-01,New York,40.712775,-74.005973,5.8,5.0,6.67,75
2020-01-01,New York,40.712775,-74.005973,5.46,4.44,6.11,70
2020-01-01,New York,40.712775,-74.005973,5.03,4.44,6.0,65
2020-01-01,New York,40.712775,-74.005973,4.29,3.33,5.0,64
2020-01-01,New York,40.712775,-74.005973,3.9,3.33,4.44,69
2020-01-01,New York,40.712775,-74.005973,3.83,3.33,4.44,64
2020-01-01,New York,40.712775,-74.005973,3.59,2.78,4.0,60
2020-01-01,New York,40.712775,-74.005973,3.34,2.36,4.0,60
2020-01-01,New York,40.712775,-74.005973,2.73,2.0,3.33,69
2020-01-01,New York,40.712775,-74.005973,2.75,2.22,3.33,64
2020-01-01,New York,40.712775,-74.005973,2.74,2.22,3.33,64
2020-01-01,New York,40.712775,-74.005973,2.85,2.22,3.33,59
2020-01-01,New York,40.712775,-74.005973,3.4,2.78,4.0,55
2020-01-01,New York,40.712775,-74.005973,3.77,3.0,4.44,51
2020-01-01,New York,40.712775,-74.005973,3.92,3.33,5.0,48
2020-01-01,New York,40.712775,-74.005973,3.85,3.33,4.44,48
2020-01-01,New York,40.712775,-74.005973,3.74,3.0,4.44,48
2020-01-01,New York,40.712775,-74.005973,3.71,2.78,4.44,48
2020-01-01,New York,40.712775,-74.005973,3.63,2.78,4.44,48
2020-01-01,New York,40.712775,-74.005973,3.38,2.78,4.0,51
2020-01-01,New York,40.712775,-74.005973,3.02,2.22,3.89,51
2020-01-02,New York,40.712775,-74.005973,2.63,1.67,3.41,55
2020-01-02,New York,40.712775,-74.005973,2.37,1.11,3.33,51
2020-01-02,New York,40.712775,-74.005973,1.88,0.56,3.0,55
2020-01-02,New York,40.712775,-74.005973,1.3,-0.56,2.78,55
2020-01-02,New York,40.712775,-74.005973,0.77,-1.67,2.22,55
2020-01-02,New York,40.712775,-74.005973,0.23,-2.22,2.22,55
2020-01-02,New York,40.712775,-74.005973,0.05,-3.0,2.22,64
2020-01-02,New York,40.712775,-74.005973,-0.1,-2.78,2.78,69
2020-01-02,New York,40.712775,-74.005973,-0.14,-2.78,2.22,64
2020-01-02,New York,40.712775,-74.005973,-0.21,-3.33,2.22,69
2020-01-02,New York,40.712775,-74.005973,-0.03,-2.78,2.22,69
2020-01-02,New York,40.712775,-74.005973,0.08,-2.22,2.22,69
2020-01-02,New York,40.712775,-74.005973,-0.04,-2.78,2.78,69
2020-01-02,New York,40.712775,-74.005973,0.18,-2.22,2.22,69
2020-01-02,New York,40.712775,-74.005973,1.99,0.0,3.33,69
2020-01-02,New York,40.712775,-74.005973,3.89,2.22,6.11,59
2020-01-02,New York,40.712775,-74.005973,5.62,4.69,6.67,60
2020-01-02,New York,40.712775,-74.005973,7.3,5.99,8.33,48
2020-01-02,New York,40.712775,-74.005973,8.21,6.67,9.44,49
2020-01-02,New York,40.712775,-74.005973,8.91,7.78,10.0,45
2020-01-02,New York,40.712775,-74.005973,8.91,7.78,10.0,45
2020-01-02,New York,40.712775,-74.005973,8.8,7.6,9.44,49
2020-01-02,New York,40.712775,-74.005973,7.98,6.67,9.0,52
2020-01-02,New York,40.712775,-74.005973,7.76,6.11,9.0,63
2020-01-03,New York,40.712775,-74.005973,7.42,6.08,8.0,61
2020-01-03,New York,40.712775,-74.005973,7.08,5.56,8.33,61
2020-01-03,New York,40.712775,-74.005973,6.73,5.0,8.33,65
2020-01-03,New York,40.712775,-74.005973,6.6,4.44,8.33,65
2020-01-03,New York,40.712775,-74.005973,6.47,5.0,8.0,65
2020-01-03,New York,40.712775,-74.005973,6.93,5.56,8.33,65
2020-01-03,New York,40.712775,-74.005973,7.24,6.06,8.33,65
2020-01-03,New York,40.712775,-74.005973,7.34,5.56,9.0,65
2020-01-03,New York,40.712775,-74.005973,7.73,6.11,9.0,65
2020-01-03,New York,40.712775,-74.005973,7.43,6.0,8.89,70
2020-01-03,New York,40.712775,-74.005973,7.12,5.68,8.33,70
2020-01-03,New York,40.712775,-74.005973,6.75,5.61,7.78,81
2020-01-03,New York,40.712775,-74.005973,6.71,5.56,7.78,81
2020-01-03,New York,40.712775,-74.005973,6.72,5.76,7.39,87
2020-01-03,New York,40.712775,-74.005973,6.82,5.98,7.78,93
2020-01-03,New York,40.712775,-74.005973,6.91,6.11,7.78,93
2020-01-03,New York,40.712775,-74.005973,7.18,6.67,8.07,93
2020-01-03,New York,40.712775,-74.005973,7.5,6.67,8.34,93
2020-01-03,New York,40.712775,-74.005973,7.99,7.0,9.0,93
2020-01-03,New York,40.712775,-74.005973,8.24,7.78,9.0,87
2020-01-03,New York,40.712775,-74.005973,8.24,7.78,9.0,87
2020-01-03,New York,40.712775,-74.005973,8.47,7.78,9.0,87
2020-01-03,New York,40.712775,-74.005973,8.66,7.78,9.44,87
2020-01-03,New York,40.712775,-74.005973,8.62,7.78,9.44,87
2020-01-03,New York,40.712775,-74.005973,8.56,7.61,9.44,87
2020-01-04,New York,40.712775,-74.005973,8.51,7.41,9.44,87
2020-01-04,New York,40.712775,-74.005973,8.62,7.56,9.44,93
2020-01-04,New York,40.712775,-74.005973,8.52,7.42,9.44,93
2020-01-04,New York,40.712775,-74.005973,8.45,7.39,9.44,93
2020-01-04,New York,40.712775,-74.005973,8.15,7.0,9.0,93
2020-01-04,New York,40.712775,-74.005973,8.1,7.22,9.0,93
2020-01-04,New York,40.712775,-74.005973,8.04,7.0,9.0,100
2020-01-04,New York,40.712775,-74.005973,8.0,7.0,9.0,93
2020-01-04,New York,40.712775,-74.005973,7.95,6.9,9.0,100
2020-01-04,New York,40.712775,-74.005973,7.87,7.09,8.33,93
2020-01-04,New York,40.712775,-74.005973,7.88,7.17,8.33,93
2020-01-04,New York,40.712775,-74.005973,7.81,7.0,8.89,100
2020-01-04,New York,40.712775,-74.005973,8.03,6.86,9.0,100
2020-01-04,New York,40.712775,-74.005973,8.12,6.67,9.44,93
2020-01-04,New York,40.712775,-74.005973,8.24,7.17,9.0,100
2020-01-04,New York,40.712775,-74.005973,8.49,7.78,9.44,100
2020-01-04,New York,40.712775,-74.005973,8.71,7.78,9.44,93
2020-01-04,New York,40.712775,-74.005973,9.14,8.33,10.0,93
2020-01-04,New York,40.712775,-74.005973,9.49,8.33,10.1,93
2020-01-04,New York,40.712775,-74.005973,9.64,8.33,10.56,100
2020-01-04,New York,40.712775,-74.005973,10.01,8.89,11.11,100
2020-01-04,New York,40.712775,-74.005973,9.84,8.89,11.0,100
2020-01-04,New York,40.712775,-74.005973,9.77,8.89,11.0,81
2020-01-04,New York,40.712775,-74.005973,9.63,8.33,11.0,93
2020-01-05,New York,40.712775,-74.005973,9.61,8.33,10.56,100
2020-01-05,New York,40.712775,-74.005973,8.88,7.22,10.0,87
2020-01-05,New York,40.712775,-74.005973,7.75,6.67,8.33,75
2020-01-05,New York,40.712775,-74.005973,6.66,5.56,7.78,81
2020-01-05,New York,40.712775,-74.005973,5.95,5.0,7.0,75
2020-01-05,New York,40.712775,-74.005973,5.12,3.89,6.11,75
2020-01-05,New York,40.712775,-74.005973,4.49,3.89,5.0,75
2020-01-05,New York,40.712775,-74.005973,4.18,3.33,5.0,65
2020-01-05,New York,40.712775,-74.005973,3.91,3.33,4.44,64
2020-01-05,New York,40.712775,-74.005973,3.76,2.78,4.44,60
2020-01-05,New York,40.712775,-74.005973,3.65,2.78,4.44,55
2020-01-05,New York,40.712775,-74.005973,3.37,2.78,4.0,51
2020-01-05,New York,40.712775,-74.005973,3.33,2.78,4.0,55
2020-01-05,New York,40.712775,-74.005973,3.19,2.22,4.0,55
2020-01-05,New York,40.712775,-74.005973,3.52,2.78,4.44,51
2020-01-05,New York,40.712775,-74.005973,3.62,2.78,4.44,51
2020-01-05,New York,40.712775,-74.005973,4.25,3.89,5.0,52
2020-01-05,New York,40.712775,-74.005973,4.98,3.89,6.11,45
2020-01-05,New York,40.712775,-74.005973,4.88,3.89,6.11,48
2020-01-05,New York,40.712775,-74.005973,5.27,4.44,6.11,44
2020-01-05,New York,40.712775,-74.005973,5.4,3.89,6.11,38
2020-01-05,New York,40.712775,-74.005973,5.02,3.89,6.11,38
2020-01-05,New York,40.712775,-74.005973,3.89,2.78,5.0,44
2020-01-05,New York,40.712775,-74.005973,3.35,2.22,4.44,48
2020-01-06,New York,40.712775,-74.005973,2.8,1.67,3.89,47
2020-01-06,New York,40.712775,-74.005973,2.28,1.11,3.33,47
2020-01-06,New York,40.712775,-74.005973,1.89,0.56,3.0,47
2020-01-06,New York,40.712775,-74.005973,1.82,0.0,3.33,47
2020-01-06,New York,40.712775,-74.005973,2.09,0.56,3.33,51
2020-01-06,New York,40.712775,-74.005973,2.29,1.0,3.33,69
2020-01-06,New York,40.712775,-74.005973,0.26,-0.56,1.94,80
2020-01-06,New York,40.712775,-74.005973,0.26,-0.56,1.94,80
2020-01-06,New York,40.712775,-74.005973,0.14,-0.56,1.6,86
2020-01-06,New York,40.712775,-74.005973,0.1,-0.56,1.32,86
2020-01-06,New York,40.712775,-74.005973,-0.1,-1.11,1.11,86
2020-01-06,New York,40.712775,-74.005973,0.33,-0.56,1.12,86
2020-01-06,New York,40.712775,-74.005973,0.56,-0.56,1.67,86
2020-01-06,New York,40.712775,-74.005973,0.77,-0.56,2.0,86
2020-01-06,New York,40.712775,-74.005973,1.03,0.0,2.28,80
2020-01-06,New York,40.712775,-74.005973,1.57,0.56,2.78,80
2020-01-06,New York,40.712775,-74.005973,2.1,1.11,3.34,74
2020-01-06,New York,40.712775,-74.005973,3.0,2.22,3.89,74
2020-01-06,New York,40.712775,-74.005973,5.35,3.89,6.67,60
2020-01-06,New York,40.712775,-74.005973,6.54,6.0,7.22,56
2020-01-06,New York,40.712775,-74.005973,6.68,6.0,7.22,52
2020-01-06,New York,40.712775,-74.005973,6.94,6.67,7.78,52
2020-01-06,New York,40.712775,-74.005973,6.94,6.11,7.78,52
2020-01-06,New York,40.712775,-74.005973,6.35,5.0,7.22,56
2020-01-06,New York,40.712775,-74.005973,5.63,3.33,7.22,56
2020-01-07,New York,40.712775,-74.005973,4.85,1.67,7.22,60
2020-01-07,New York,40.712775,-74.005973,5.11,2.78,7.22,60
2020-01-07,New York,40.712775,-74.005973,4.97,2.78,7.0,48
2020-01-07,New York,40.712775,-74.005973,5.19,3.33,7.0,41
2020-01-07,New York,40.712775,-74.005973,4.88,3.33,6.67,41
2020-01-07,New York,40.712775,-74.005973,4.51,2.78,6.11,44
2020-01-07,New York,40.712775,-74.005973,4.08,2.22,6.0,55
2020-01-07,New York,40.712775,-74.005973,3.36,1.67,5.0,51
2020-01-07,New York,40.712775,-74.005973,3.23,1.0,5.0,55
2020-01-07,New York,40.712775,-74.005973,3.05,1.0,5.0,55
2020-01-07,New York,40.712775,-74.005973,2.81,0.56,5.0,55
2020-01-07,New York,40.712775,-74.005973,2.5,0.56,4.44,55
2020-01-07,New York,40.712775,-74.005973,2.63,0.56,4.44,64
2020-01-07,New York,40.712775,-74.005973,2.6,0.56,4.44,59
2020-01-07,New York,40.712775,-74.005973,3.26,1.43,5.0,51
2020-01-07,New York,40.712775,-74.005973,4.38,3.26,5.56,44
2020-01-07,New York,40.712775,-74.005973,5.39,4.0,6.11,48
2020-01-07,New York,40.712775,-74.005973,5.92,4.97,6.67,41
2020-01-07,New York,40.712775,-74.005973,5.86,4.62,6.67,48
2020-01-07,New York,40.712775,-74.005973,6.38,5.0,7.22,45
2020-01-07,New York,40.712775,-74.005973,5.91,5.0,7.0,48
2020-01-07,New York,40.712775,-74.005973,5.38,4.43,6.11,56
2020-01-07,New York,40.712775,-74.005973,4.87,3.89,6.0,60
2020-01-07,New York,40.712775,-74.005973,4.76,3.33,6.0,56
2020-01-08,New York,40.712775,-74.005973,4.43,2.93,5.56,65
2020-01-08,New York,40.712775,-74.005973,3.67,2.67,4.44,80
2020-01-08,New York,40.712775,-74.005973,3.15,2.0,4.0,86
2020-01-08,New York,40.712775,-74.005973,2.86,1.67,4.0,86
2020-01-08,New York,40.712775,-74.005973,2.81,1.67,4.0,69
2020-01-08,New York,40.712775,-74.005973,2.29,1.11,3.33,69
2020-01-08,New York,40.712775,-74.005973,1.43,0.0,2.78,74
2020-01-08,New York,40.712775,-74.005973,1.31,0.0,2.78,80
2020-01-08,New York,40.712775,-74.005973,0.86,-0.56,2.22,80
2020-01-08,New York,40.712775,-74.005973,0.54,-1.11,2.0,80
2020-01-08,New York,40.712775,-74.005973,0.36,-1.11,1.67,86
2020-01-08,New York,40.712775,-74.005973,0.24,-1.11,1.11,86
2020-01-08,New York,40.712775,-74.005973,0.12,-1.11,1.11,80
2020-01-08,New York,40.712775,-74.005973,0.29,-1.11,1.11,86
2020-01-08,New York,40.712775,-74.005973,1.34,0.0,2.22,80
2020-01-08,New York,40.712775,-74.005973,1.96,1.11,2.85,80
2020-01-08,New York,40.712775,-74.005973,3.79,2.77,5.0,64
2020-01-08,New York,40.712775,-74.005973,4.73,3.44,6.11,52
2020-01-08,New York,40.712775,-74.005973,5.31,4.4,6.67,41
2020-01-08,New York,40.712775,-74.005973,5.29,4.44,6.0,30
2020-01-08,New York,40.712775,-74.005973,4.46,2.78,6.0,44
2020-01-08,New York,40.712775,-74.005973,2.31,1.11,4.11,55
2020-01-08,New York,40.712775,-74.005973,1.79,1.11,2.95,37
2020-01-08,New York,40.712775,-74.005973,1.56,0.56,2.78,37
2020-01-09,New York,40.712775,-74.005973,0.78,0.0,2.0,37
2020-01-09,New York,40.712775,-74.005973,0.19,-0.56,1.2,40
2020-01-09,New York,40.712775,-74.005973,-0.43,-1.11,0.6,39
2020-01-09,New York,40.712775,-74.005973,-0.92,-1.67,0.0,56
2020-01-09,New York,40.712775,-74.005973,-1.32,-2.22,-0.23,46
2020-01-09,New York,40.712775,-74.005973,-2.03,-2.78,-1.0,46
2020-01-09,New York,40.712775,-74.005973,-2.47,-3.33,-1.11,50
2020-01-09,New York,40.712775,-74.005973,-3.08,-3.89,-1.67,46
2020-01-09,New York,40.712775,-74.005973,-3.3,-4.44,-2.0,50
2020-01-09,New York,40.712775,-74.005973,-3.77,-4.44,-2.57,53
2020-01-09,New York,40.712775,-74.005973,-4.14,-5.0,-3.0,53
2020-01-09,New York,40.712775,-74.005973,-4.34,-5.56,-3.0,53
2020-01-09,New York,40.712775,-74.005973,-4.62,-5.56,-3.33,49
2020-01-09,New York,40.712775,-74.005973,-4.58,-5.56,-3.33,49
2020-01-09,New York,40.712775,-74.005973,-4.04,-5.0,-2.78,45
2020-01-09,New York,40.712775,-74.005973,-3.13,-4.44,-2.0,50
2020-01-09,New York,40.712775,-74.005973,-2.24,-3.33,-1.0,54
2020-01-09,New York,40.712775,-74.005973,-1.35,-2.78,0.0,49
2020-01-09,New York,40.712775,-74.005973,-0.26,-1.67,1.11,34
2020-01-09,New York,40.712775,-74.005973,0.28,-1.11,1.67,30
2020-01-09,New York,40.712775,-74.005973,0.61,-0.56,1.11,42
2020-01-09,New York,40.712775,-74.005973,0.29,-0.56,1.11,45
2020-01-09,New York,40.712775,-74.005973,-0.1,-1.11,1.11,37
2020-01-09,New York,40.712775,-74.005973,0.16,-1.11,1.11,40
2020-01-10,New York,40.712775,-74.005973,0.06,-1.11,1.0,47
2020-01-10,New York,40.712775,-74.005973,-0.03,-1.67,1.11,40
2020-01-10,New York,40.712775,-74.005973,0.3,-1.12,1.67,47
2020-01-10,New York,40.712775,-74.005973,0.28,-1.47,1.67,55
2020-01-10,New York,40.712775,-74.005973,0.22,-1.67,1.67,59
2020-01-10,New York,40.712775,-74.005973,0.31,-1.51,1.67,64
2020-01-10,New York,40.712775,-74.005973,0.25,-1.11,2.08,69
2020-01-10,New York,40.712775,-74.005973,0.48,-1.11,2.22,69
2020-01-10,New York,40.712775,-74.005973,0.99,-0.56,3.2,69
2020-01-10,New York,40.712775,-74.005973,1.16,-0.56,3.33,74
2020-01-10,New York,40.712775,-74.005973,1.12,-1.67,3.33,74
2020-01-10,New York,40.712775,-74.005973,1.45,-1.67,4.57,74
2020-01-10,New York,40.712775,-74.005973,2.24,-0.56,4.86,84
2020-01-10,New York,40.712775,-74.005973,2.93,0.56,5.01,80
2020-01-10,New York,40.712775,-74.005973,4.14,1.67,6.67,80
2020-01-10,New York,40.712775,-74.005973,4.84,2.78,7.0,80
2020-01-10,New York,40.712775,-74.005973,5.59,3.89,7.22,75
2020-01-10,New York,40.712775,-74.005973,6.49,5.25,7.78,70
2020-01-10,New York,40.712775,-74.005973,7.98,6.67,9.25,70
2020-01-10,New York,40.712775,-74.005973,9.62,7.78,11.11,66
2020-01-10,New York,40.712775,-74.005973,11.39,9.0,12.78,66
2020-01-10,New York,40.712775,-74.005973,11.97,9.71,13.0,66
2020-01-10,New York,40.712775,-74.005973,11.54,8.89,12.22,66
2020-01-10,New York,40.712775,-74.005973,10.53,7.78,12.0,71
2020-01-11,New York,40.712775,-74.005973,10.27,7.78,12.0,71
2020-01-11,New York,40.712775,-74.005973,10.49,7.78,12.0,71
2020-01-11,New York,40.712775,-74.005973,10.26,7.64,12.0,71
2020-01-11,New York,40.712775,-74.005973,9.87,7.0,12.0,71
2020-01-11,New York,40.712775,-74.005973,9.64,7.22,11.0,71
2020-01-11,New York,40.712775,-74.005973,8.89,7.2,10.19,81
2020-01-11,New York,40.712775,-74.005973,9.1,6.67,11.11,81
2020-01-11,New York,40.712775,-74.005973,9.49,7.34,12.0,76
2020-01-11,New York,40.712775,-74.005973,9.9,7.6,12.22,76
2020-01-11,New York,40.712775,-74.005973,10.41,8.33,12.22,81
2020-01-11,New York,40.712775,-74.005973,10.87,8.89,13.0,76
2020-01-11,New York,40.712775,-74.005973,11.31,8.89,14.0,76
2020-01-11,New York,40.712775,-74.005973,11.68,9.44,13.89,76
2020-01-11,New York,40.712775,-74.005973,12.41,10.32,14.0,76
2020-01-11,New York,40.712775,-74.005973,14.06,11.11,16.11,82
2020-01-11,New York,40.712775,-74.005973,15.75,13.32,17.0,76
2020-01-11,New York,40.712775,-74.005973,15.85,11.67,18.0,72
2020-01-11,New York,40.712775,-74.005973,17.89,14.44,20.0,67
2020-01-11,New York,40.712775,-74.005973,17.96,12.78,21.0,63
2020-01-11,New York,40.712775,-74.005973,18.52,12.22,21.11,59
2020-01-11,New York,40.712775,-74.005973,18.17,12.22,21.0,59
2020-01-11,New York,40.712775,-74.005973,17.59,12.0,20.0,63
2020-01-11,New York,40.712775,-74.005973,16.48,11.0,19.44,72
2020-01-11,New York,40.712775,-74.005973,14.55,10.56,18.33,72
2020-01-12,New York,40.712775,-74.005973,14.86,11.0,17.0,72
2020-01-12,New York,40.712775,-74.005973,14.76,11.0,18.0,77
2020-01-12,New York,40.712775,-74.005973,15.92,12.0,17.22,72
2020-01-12,New York,40.712775,-74.005973,15.53,11.67,17.78,77
2020-01-12,New York,40.712775,-74.005973,16.13,12.22,18.33,77
2020-01-12,New York,40.712775,-74.005973,17.26,12.78,19.44,77
2020-01-12,New York,40.712775,-74.005973,16.2,11.67,19.44,82
2020-01-12,New York,40.712775,-74.005973,15.35,11.67,17.78,82
2020-01-12,New York,40.712775,-74.005973,15.51,11.67,18.33,87
2020-01-12,New York,40.712775,-74.005973,16.63,12.78,19.0,82
2020-01-12,New York,40.712775,-74.005973,17.07,13.89,19.0,88
2020-01-12,New York,40.712775,-74.005973,17.4,13.89,19.0,87
2020-01-12,New York,40.712775,-74.005973,17.93,15.0,20.0,87
2020-01-12,New York,40.712775,-74.005973,18.26,16.17,19.0,82
2020-01-12,New York,40.712775,-74.005973,18.66,16.6,20.0,63
2020-01-12,New York,40.712775,-74.005973,18.43,16.0,20.0,59
2020-01-12,New York,40.712775,-74.005973,18.29,16.63,19.0,51
2020-01-12,New York,40.712775,-74.005973,18.53,16.65,20.0,48
2020-01-12,New York,40.712775,-74.005973,19.05,17.66,20.0,42
2020-01-12,New York,40.712775,-74.005973,19.04,17.5,20.0,37
2020-01-12,New York,40.712775,-74.005973,18.53,16.06,19.0,37
2020-01-12,New York,40.712775,-74.005973,17.03,15.29,18.0,39
2020-01-12,New York,40.712775,-74.005973,15.59,13.84,16.67,41
2020-01-12,New York,40.712775,-74.005973,13.93,12.56,15.0,47
2020-01-13,New York,40.712775,-74.005973,12.9,11.43,14.0,50
2020-01-13,New York,40.712775,-74.005973,11.91,10.0,13.33,46
2020-01-13,New York,40.712775,-74.005973,10.85,8.54,12.0,50
2020-01-13,New York,40.712775,-74.005973,8.7,6.67,10.0,46
2020-01-13,New York,40.712775,-74.005973,8.07,6.67,9.44,57
2020-01-13,New York,40.712775,-74.005973,6.78,5.56,7.78,52
2020-01-13,New York,40.712775,-74.005973,5.41,3.89,6.67,60
2020-01-13,New York,40.712775,-74.005973,4.31,3.33,5.59,64
2020-01-13,New York,40.712775,-74.005973,3.57,2.22,5.06,60
2020-01-13,New York,40.712775,-74.005973,3.18,2.22,4.54,69
2020-01-13,New York,40.712775,-74.005973,2.91,1.67,4.05,69
2020-01-13,New York,40.712775,-74.005973,2.84,1.67,4.26,69
2020-01-13,New York,40.712775,-74.005973,2.62,1.11,4.44,72
2020-01-13,New York,40.712775,-74.005973,2.77,1.11,4.63,74
2020-01-13,New York,40.712775,-74.005973,4.01,2.22,6.0,75
2020-01-13,New York,40.712775,-74.005973,4.78,3.33,7.0,75
2020-01-13,New York,40.712775,-74.005973,5.8,3.89,8.0,75
2020-01-13,New York,40.712775,-74.005973,6.31,5.0,8.0,75
2020-01-13,New York,40.712775,-74.005973,6.39,5.43,8.0,81
2020-01-13,New York,40.712775,-74.005973,6.76,5.26,8.0,81
2020-01-13,New York,40.712775,-74.005973,7.05,5.74,8.33,75
2020-01-13,New York,40.712775,-74.005973,7.06,5.56,8.0,70
2020-01-13,New York,40.712775,-74.005973,6.99,5.56,8.33,70
2020-01-13,New York,40.712775,-74.005973,6.63,4.93,8.33,70
2020-01-14,New York,40.712775,-74.005973,6.39,4.81,7.78,87
2020-01-14,New York,40.712775,-74.005973,6.15,4.44,7.22,87
2020-01-14,New York,40.712775,-74.005973,6.01,4.44,7.22,81
2020-01-14,New York,40.712775,-74.005973,5.6,3.33,7.22,81
2020-01-14,New York,40.712775,-74.005973,4.98,2.22,7.22,87
2020-01-14,New York,40.712775,-74.005973,4.44,1.67,6.67,87
2020-01-14,New York,40.712775,-74.005973,4.38,1.67,6.67,87
2020-01-14,New York,40.712775,-74.005973,3.98,1.11,6.11,87
2020-01-14,New York,40.712775,-74.005973,3.89,1.11,6.11,87
2020-01-14,New York,40.712775,-74.005973,3.77,1.67,6.11,87
2020-01-14,New York,40.712775,-74.005973,3.55,1.67,5.56,86
2020-01-14,New York,40.712775,-74.005973,3.6,2.22,5.0,86
2020-01-14,New York,40.712775,-74.005973,3.65,2.22,5.0,86
2020-01-14,New York,40.712775,-74.005973,3.69,2.22,5.0,86
2020-01-14,New York,40.712775,-74.005973,4.02,2.78,5.56,80
2020-01-14,New York,40.712775,-74.005973,4.71,3.33,6.11,81
2020-01-14,New York,40.712775,-74.005973,5.77,4.44,7.0,75
2020-01-14,New York,40.712775,-74.005973,6.47,5.38,7.22,70
2020-01-14,New York,40.712775,-74.005973,6.76,5.56,7.78,70
2020-01-14,New York,40.712775,-74.005973,7.18,6.0,8.0,65
2020-01-14,New York,40.712775,-74.005973,7.25,6.0,8.33,75
2020-01-14,New York,40.712775,-74.005973,6.63,5.56,7.78,81
2020-01-14,New York,40.712775,-74.005973,5.86,4.44,7.23,81
2020-01-14,New York,40.712775,-74.005973,5.67,4.44,7.0,87
2020-01-15,New York,40.712775,-74.005973,5.63,4.44,6.95,93
2020-01-15,New York,40.712775,-74.005973,5.68,4.0,7.22,93
2020-01-15,New York,40.712775,-74.005973,5.75,4.0,7.66,93
2020-01-15,New York,40.712775,-74.005973,5.72,4.44,7.55,93
2020-01-15,New York,40.712775,-74.005973,5.68,4.44,7.53,93
2020-01-15,New York,40.712775,-74.005973,5.86,4.44,7.46,93
2020-01-15,New York,40.712775,-74.005973,5.97,4.44,7.41,93
2020-01-15,New York,40.712775,-74.005973,6.2,5.0,7.22,93
2020-01-15,New York,40.712775,-74.005973,6.11,5.0,7.22,93
2020-01-15,New York,40.712775,-74.005973,5.78,4.44,7.22,93
2020-01-15,New York,40.712775,-74.005973,5.6,4.44,6.67,93
2020-01-15,New York,40.712775,-74.005973,5.81,4.44,7.0,93
2020-01-15,New York,40.712775,-74.005973,5.94,4.44,7.22,87
2020-01-15,New York,40.712775,-74.005973,6.09,4.44,7.22,81
2020-01-15,New York,40.712775,-74.005973,7.02,5.56,8.33,70
2020-01-15,New York,40.712775,-74.005973,8.13,7.22,9.0,65
2020-01-15,New York,40.712775,-74.005973,8.72,7.78,9.44,59
2020-01-15,New York,40.712775,-74.005973,9.56,8.63,10.56,53
2020-01-15,New York,40.712775,-74.005973,10.09,8.89,11.11,50
2020-01-15,New York,40.712775,-74.005973,10.39,8.89,11.11,43
2020-01-15,New York,40.712775,-74.005973,10.47,9.35,11.11,43
2020-01-15,New York,40.712775,-74.005973,10.04,8.89,11.11,57
2020-01-15,New York,40.712775,-74.005973,9.09,7.69,10.0,61
2020-01-15,New York,40.712775,-74.005973,7.74,5.0,9.44,57
2020-01-16,New York,40.712775,-74.005973,7.39,5.0,9.44,61
2020-01-16,New York,40.712775,-74.005973,6.76,3.89,8.33,61
2020-01-16,New York,40.712775,-74.005973,6.4,3.33,8.33,78
2020-01-16,New York,40.712775,-74.005973,5.85,3.33,8.0,75
2020-01-16,New York,40.712775,-74.005973,6.71,5.04,8.0,81
2020-01-16,New York,40.712775,-74.005973,6.94,5.56,8.0,81
2020-01-16,New York,40.712775,-74.005973,7.17,6.11,8.0,87
2020-01-16,New York,40.712775,-74.005973,7.1,6.08,8.0,87
2020-01-16,New York,40.712775,-74.005973,7.17,6.11,8.33,87
2020-01-16,New York,40.712775,-74.005973,7.24,6.11,8.33,87
2020-01-16,New York,40.712775,-74.005973,7.23,6.11,8.0,93
2020-01-16,New York,40.712775,-74.005973,7.16,6.11,8.33,93
2020-01-16,New York,40.712775,-74.005973,7.56,6.67,8.41,87
2020-01-16,New York,40.712775,-74.005973,8.18,7.22,9.44,93
2020-01-16,New York,40.712775,-74.005973,9.14,7.78,10.0,87
2020-01-16,New York,40.712775,-74.005973,8.53,7.78,9.44,61
2020-01-16,New York,40.712775,-74.005973,8.95,8.33,9.44,49
2020-01-16,New York,40.712775,-74.005973,8.59,7.78,9.0,42
2020-01-16,New York,40.712775,-74.005973,7.97,6.67,9.0,45
2020-01-16,New York,40.712775,-74.005973,6.95,5.56,8.33,50
2020-01-16,New York,40.712775,-74.005973,4.52,3.33,7.19,70
2020-01-16,New York,40.712775,-74.005973,5.67,4.44,7.0,48
2020-01-16,New York,40.712775,-74.005973,4.32,3.33,5.56,51
2020-01-16,New York,40.712775,-74.005973,3.81,2.78,5.05,51
2020-01-17,New York,40.712775,-74.005973,3.14,2.22,4.55,48
2020-01-17,New York,40.712775,-74.005973,2.79,1.67,4.0,48
2020-01-17,New York,40.712775,-74.005973,2.47,1.67,3.43,47
2020-01-17,New York,40.712775,-74.005973,1.92,1.11,3.0,47
2020-01-17,New York,40.712775,-74.005973,1.69,1.11,2.22,47
2020-01-17,New York,40.712775,-74.005973,0.98,0.56,1.67,43
2020-01-17,New York,40.712775,-74.005973,0.45,-0.56,1.11,50
2020-01-17,New York,40.712775,-74.005973,-0.46,-1.11,0.7,54
2020-01-17,New York,40.712775,-74.005973,-1.31,-2.22,-0.38,46
